Cat_id,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Temperature,Humidity,Wind_Speed,C_Rain
George,Week1,Day7,18,217,1784,332,293,499,0,466,9,18.7,57,2.7,0
George,Week1,Day7,19,0,2947,575,21,52,0,4,1,17.8,58,2.7,0
George,Week1,Day7,20,2,2185,1333,24,36,0,20,0,17,58,2.2,0
George,Week1,Day7,21,242,1847,350,403,436,1,314,7,16.6,56,3.1,0
George,Week1,Day7,22,121,1443,1075,451,349,0,148,13,16.6,55,3.1,0
George,Week1,Day7,23,215,1552,240,684,694,0,202,13,16.5,57,3.1,0
Hagrid,Week1,Day1,0,0,3433,12,122,13,0,20,0,14.5,58,0,0
Hagrid,Week1,Day1,1,0,1901,1535,104,33,0,26,1,13.9,59,0,0
Hagrid,Week1,Day1,2,0,2494,1020,44,40,0,2,0,13.5,59,0,0
Hagrid,Week1,Day1,3,284,583,1251,515,926,0,35,6,13.1,60,0,0
Hagrid,Week1,Day1,4,0,3340,137,108,10,0,5,0,12.7,64,0,0
Hagrid,Week1,Day1,5,12,1741,1365,241,238,0,3,0,12.8,65,0,0
Hagrid,Week1,Day1,6,50,2277,726,285,247,0,14,1,13.4,58,0,0
Hagrid,Week1,Day1,7,45,2306,803,168,252,0,26,0,17.2,52,0.4,0
Hagrid,Week1,Day1,8,302,1025,978,502,567,0,211,15,19.9,53,1.8,0
Hagrid,Week1,Day1,9,73,2140,401,438,376,3,169,0,19.6,51,1.3,0
Hagrid,Week1,Day1,10,105,896,1471,476,493,0,108,51,20.9,47,1.3,0
Hagrid,Week1,Day1,11,94,1324,980,520,498,1,177,6,21.9,46,1.8,0
Hagrid,Week1,Day1,12,53,1529,664,376,936,0,41,1,22.4,44,1.8,0
Hagrid,Week1,Day1,13,106,1084,1447,467,459,0,29,8,23.2,45,1.8,0
Hagrid,Week1,Day1,14,114,306,2287,350,523,0,17,3,23.4,43,1.8,0
Hagrid,Week1,Day1,15,50,1136,2048,131,212,1,13,9,24.4,41,1.8,0
Hagrid,Week1,Day1,16,135,1354,842,296,913,1,58,1,24.6,36,1.8,0
Hagrid,Week1,Day1,17,94,141,2982,114,240,0,24,5,24.8,37,1.3,0
Hagrid,Week1,Day1,18,20,2654,411,241,239,0,32,3,24.6,39,0.9,0
Hagrid,Week1,Day1,19,1,2649,859,40,42,0,8,1,23.5,47,1.3,0
Hagrid,Week1,Day1,20,40,58,2834,92,557,0,18,1,19.5,54,1.8,0
Hagrid,Week1,Day1,21,635,712,702,516,908,0,108,19,17.4,56,0.4,0
Hagrid,Week1,Day1,22,0,616,2909,40,18,0,17,0,16.4,56,0,0
Hagrid,Week1,Day1,23,307,1380,906,289,642,0,74,2,15.6,56,0,0
Hagrid,Week1,Day2,0,111,520,341,310,1999,0,305,14,18.1,58,0,0
Hagrid,Week1,Day2,1,143,1504,1282,194,441,0,35,1,18.1,58,0,0
Hagrid,Week1,Day2,2,0,4,3555,13,25,0,2,1,17.9,61,0,0
Hagrid,Week1,Day2,3,83,356,2282,240,572,0,66,1,17.7,61,0,0
Hagrid,Week1,Day2,4,11,2194,976,135,221,0,62,1,17.1,61,0,0
Hagrid,Week1,Day2,5,1,1631,1794,105,41,0,28,0,16.3,62,0,0
Hagrid,Week1,Day2,6,6,3035,218,103,192,0,45,1,16.7,55,0,0
Hagrid,Week1,Day2,7,66,1274,1303,258,548,1,148,2,19.6,53,0.9,0
Hagrid,Week1,Day2,8,185,929,1312,470,631,0,62,11,21,52,1.3,0
Hagrid,Week1,Day2,9,101,389,2166,400,460,0,77,7,20.7,52,2.7,0
Hagrid,Week1,Day2,10,141,231,1962,561,653,0,46,6,21.8,50,2.7,0
Hagrid,Week1,Day2,11,14,902,2160,185,307,0,31,1,23.6,48,2.7,0
Hagrid,Week1,Day2,12,0,2226,1310,33,31,0,0,0,25.2,45,2.7,0
Hagrid,Week1,Day2,13,41,1023,1715,206,539,0,75,1,26.1,45,2.7,0
Hagrid,Week1,Day2,14,18,216,2836,241,267,0,20,2,26.2,47,2.7,0
Hagrid,Week1,Day2,15,59,523,2225,268,454,0,57,14,26,46,2.2,0
Hagrid,Week1,Day2,16,19,460,2973,29,115,0,3,1,26.3,46,1.8,0
Hagrid,Week1,Day2,17,66,664,1658,330,839,0,40,3,26.7,46,0.9,0.4
Hagrid,Week1,Day2,18,99,1347,790,368,885,0,100,11,25,55,0.4,0
Hagrid,Week1,Day2,19,1,407,3125,29,35,0,3,0,21.8,56,0.4,0
Hagrid,Week1,Day2,20,3,4,3493,25,68,0,0,7,21.2,56,0,0
Hagrid,Week1,Day2,21,246,903,679,500,1206,0,44,22,20.3,59,0,0.3
Hagrid,Week1,Day2,22,43,347,2199,186,722,0,102,1,19.7,58,0,0.3
Hagrid,Week1,Day2,23,1,1856,1632,52,55,0,4,0,18.8,57,0,0.1
Hagrid,Week1,Day3,0,71,2999,91,151,204,0,84,0,17.4,56,1.8,0
Hagrid,Week1,Day3,1,1,2835,629,69,20,0,46,0,17.7,56,2.2,0
Hagrid,Week1,Day3,2,2,3565,6,18,7,0,2,0,17.6,55,2.2,0.2
Hagrid,Week1,Day3,3,0,757,2792,17,34,0,0,0,17.3,57,2.2,0
Hagrid,Week1,Day3,4,0,710,2829,15,45,0,1,0,17,55,1.8,0
Hagrid,Week1,Day3,5,159,1253,1180,243,421,0,341,3,17.2,54,1.8,0.2
Hagrid,Week1,Day3,6,0,2070,1508,14,7,0,1,0,17.6,56,1.8,0.1
Hagrid,Week1,Day3,7,6,1140,2256,83,101,1,9,4,17.3,57,1.8,0
Hagrid,Week1,Day3,8,474,779,480,497,675,2,641,52,17.7,55,1.8,0
Hagrid,Week1,Day3,9,3,59,2642,433,450,2,0,11,21.8,51,1.8,0
Hagrid,Week1,Day3,10,95,340,2252,403,380,2,118,10,22.7,47,1.8,0
Hagrid,Week1,Day3,11,21,2082,1079,205,117,0,96,0,24.2,44,1.3,0
Hagrid,Week1,Day3,12,52,1515,1414,137,451,0,28,3,26.4,42,1.3,0
Hagrid,Week1,Day3,13,77,2089,597,377,424,0,36,0,25.2,46,2.2,0
Hagrid,Week1,Day3,14,190,960,1290,676,406,0,76,2,23.6,48,1.8,0
Hagrid,Week1,Day3,15,265,762,1379,381,668,0,133,12,22.9,52,1.8,0
Hagrid,Week1,Day3,16,65,2276,640,183,223,0,209,4,22.4,52,2.2,0
Hagrid,Week1,Day3,17,87,1709,1231,199,181,2,189,2,21.7,55,1.3,0
Hagrid,Week1,Day3,18,1,2830,677,64,19,0,9,0,20.4,55,1.8,0.1
Hagrid,Week1,Day3,19,6,2395,1095,9,82,0,10,3,19.7,57,2.2,0.2
Hagrid,Week1,Day3,20,162,1744,214,260,805,1,408,6,18.7,56,2.2,0
Hagrid,Week1,Day3,21,48,2573,25,210,385,0,327,32,18.5,54,2.2,0.2
Hagrid,Week1,Day3,22,171,2302,166,244,415,0,302,0,18.1,54,2.2,0.4
Hagrid,Week1,Day3,23,9,2329,621,111,346,0,178,6,17.4,57,1.8,0
Hagrid,Week1,Day4,0,1,712,2854,12,21,0,0,0,18.7,56,0.9,0
Hagrid,Week1,Day4,1,2,1439,2106,24,24,0,4,1,18.2,56,0.4,0
Hagrid,Week1,Day4,2,491,1041,571,361,932,0,197,7,18.4,55,0.4,0
Hagrid,Week1,Day4,3,232,1579,690,384,584,0,105,26,18.4,56,0,0
Hagrid,Week1,Day4,4,45,1049,704,136,854,0,791,21,18.3,57,0,0
Hagrid,Week1,Day4,5,398,524,1495,563,511,1,102,6,18.1,58,0,0
Hagrid,Week1,Day4,6,193,1515,1393,288,93,1,108,9,18.5,53,0,0
Hagrid,Week1,Day4,7,53,1485,1297,315,383,2,60,5,21,50,0,0
Hagrid,Week1,Day4,8,267,1214,563,670,286,0,600,0,23.3,49,0,0
Hagrid,Week1,Day4,9,77,397,1926,318,223,0,659,0,18.6,54,2.2,0
Hagrid,Week1,Day4,10,21,157,2638,463,258,19,24,20,19.4,52,2.2,0.1
Hagrid,Week1,Day4,11,139,1684,794,425,334,0,223,1,19.7,54,2.2,0
Hagrid,Week1,Day4,12,124,2406,314,272,161,0,320,3,19.7,52,1.8,0
Hagrid,Week1,Day4,13,145,1042,1478,266,579,1,81,8,21,52,1.8,0
Hagrid,Week1,Day4,14,81,1316,1380,436,363,2,16,6,21.2,50,1.8,0
Hagrid,Week1,Day4,15,24,2183,1043,219,121,0,6,4,21.8,52,2.2,0
Hagrid,Week1,Day4,16,15,2679,620,94,170,0,22,0,21.1,51,2.2,0
Hagrid,Week1,Day4,17,228,1110,923,416,858,0,56,9,21.3,52,2.2,0
Hagrid,Week1,Day4,18,13,1315,1563,152,538,0,17,2,20.4,54,2.2,0
Hagrid,Week1,Day4,19,0,271,3315,3,11,0,0,0,19.9,54,2.2,0
Hagrid,Week1,Day4,20,1,1513,1995,35,50,0,5,1,19.4,55,2.7,0
Hagrid,Week1,Day4,21,397,193,1251,565,1072,0,116,6,19.1,55,2.2,0
Hagrid,Week1,Day4,22,0,1535,2031,5,29,0,0,0,18.9,55,2.2,0
Hagrid,Week1,Day4,23,2,816,2706,25,49,0,2,0,18.9,56,1.8,0
Hagrid,Week1,Day5,0,3,3171,3,86,330,0,7,0,18.8,62,0.4,0
Hagrid,Week1,Day5,1,2,1741,1659,22,100,0,76,0,18.5,63,0.4,0
Hagrid,Week1,Day5,2,2,3318,187,22,61,0,10,0,18.3,65,0.4,0
Hagrid,Week1,Day5,3,134,1532,10,512,1340,0,66,6,18.4,65,0,0
Hagrid,Week1,Day5,4,1,3357,72,111,57,0,2,0,18.4,64,0,0
Hagrid,Week1,Day5,5,0,3396,57,100,46,0,1,0,18.2,63,0.4,0
Hagrid,Week1,Day5,6,1,2982,50,117,445,0,5,0,18,64,0,0
Hagrid,Week1,Day5,7,19,2601,20,369,570,0,20,1,18.5,60,0,0
Hagrid,Week1,Day5,8,112,1841,12,582,991,0,53,9,19.6,54,0,0
Hagrid,Week1,Day5,9,54,2821,175,149,184,0,217,0,23.9,52,0.4,0.2
Hagrid,Week1,Day5,10,103,2639,203,262,144,2,246,1,23.9,55,0.4,0
Hagrid,Week1,Day5,11,30,2706,122,288,144,2,308,0,23.5,49,0.4,0
Hagrid,Week1,Day5,12,118,2104,144,476,524,0,232,2,25.1,51,0.9,0
Hagrid,Week1,Day5,13,23,2390,530,290,304,0,63,0,26.7,47,0.9,0
Hagrid,Week1,Day5,14,3,3166,138,160,96,0,37,0,27.4,48,0.9,0
Hagrid,Week1,Day5,15,3,3078,307,116,63,0,33,0,27.1,50,0.9,0
Hagrid,Week1,Day5,16,32,2674,61,376,409,0,45,3,27.3,49,2.2,0
Hagrid,Week1,Day5,17,32,2514,67,160,770,0,53,4,24.9,54,2.7,0
Hagrid,Week1,Day5,18,124,1992,101,342,999,0,40,2,22.3,57,2.2,0
Hagrid,Week1,Day5,19,1,3255,172,27,115,0,30,0,21,55,1.3,0
Hagrid,Week1,Day5,20,10,2555,1,277,736,0,21,0,20.3,56,0.9,0
Hagrid,Week1,Day5,21,199,1371,103,685,1162,2,67,11,19.9,56,0,0.2
Hagrid,Week1,Day5,22,18,2234,886,200,255,0,6,1,19.7,59,0,0
Hagrid,Week1,Day5,23,5,3265,1,125,195,0,9,0,19.2,62,0.4,0
Hagrid,Week1,Day6,0,117,2197,3,336,906,0,39,2,16.8,68,0,0.3
Hagrid,Week1,Day6,1,209,1555,19,677,801,1,332,6,16.8,68,0,0
Hagrid,Week1,Day6,2,31,2692,95,520,124,0,138,0,16.7,68,0,0.5
Hagrid,Week1,Day6,3,10,2766,191,161,396,0,76,0,16.7,68,0,2
Hagrid,Week1,Day6,4,13,3247,14,177,136,0,13,0,16.6,68,0.9,1.1
Hagrid,Week1,Day6,5,152,1823,11,595,950,0,64,5,15.8,68,1.8,0.3
Hagrid,Week1,Day6,6,4,3221,0,282,89,0,4,0,15.5,68,0.4,0.2
Hagrid,Week1,Day6,7,34,2773,9,420,329,0,35,0,15.9,68,0,0.1
Hagrid,Week1,Day6,8,237,1810,15,883,595,0,52,8,16.4,67,0,0.3
Hagrid,Week1,Day6,9,18,3044,40,259,224,0,14,1,20.6,53,0,0.1
Hagrid,Week1,Day6,10,7,2432,827,129,201,0,4,0,20.6,54,0,0.3
Hagrid,Week1,Day6,11,281,1294,4,730,1180,0,102,9,20.6,55,0,0.5
Hagrid,Week1,Day6,12,69,2016,4,409,1058,0,37,7,20.4,55,0.4,1.4
Hagrid,Week1,Day6,13,4,3378,23,71,113,0,11,0,19.9,56,0.4,2.8
Hagrid,Week1,Day6,14,4,3036,1,224,329,0,6,0,19.6,57,0,2.4
Hagrid,Week1,Day6,15,39,2622,37,278,588,0,35,1,19,61,0,1
Hagrid,Week1,Day6,16,2,3333,0,55,205,0,5,0,18.6,61,0,1.5
Hagrid,Week1,Day6,17,83,2230,3,408,837,0,37,2,18.3,64,0,0.6
Hagrid,Week1,Day6,18,160,2342,12,333,711,0,38,4,18.1,64,0,1.8
Hagrid,Week1,Day6,19,6,3025,45,187,310,0,27,0,17.7,64,0,2
Hagrid,Week1,Day6,20,20,2642,3,229,679,0,20,7,17.3,66,0,0.8
Hagrid,Week1,Day6,21,112,2291,11,308,850,0,27,1,17.1,67,0,1
Hagrid,Week1,Day6,22,2,3213,196,116,69,0,4,0,17.1,68,0,1.9
Hagrid,Week1,Day6,23,0,3338,0,194,65,0,3,0,17.1,67,0,0.5
Hagrid,Week1,Day7,0,5,3076,44,309,166,0,0,0,16.2,59,2.7,0.5
Hagrid,Week1,Day7,1,6,2385,791,64,333,0,21,0,15.7,61,1.3,0.3
Hagrid,Week1,Day7,2,26,177,2304,75,1004,0,14,0,15.3,61,2.2,0.2
Hagrid,Week1,Day7,3,45,2912,3,299,330,0,11,0,15.3,61,0.9,0
Hagrid,Week1,Day7,4,44,2236,10,553,742,0,15,0,15.1,61,1.3,0.1
Hagrid,Week1,Day7,5,7,3028,11,410,119,0,24,1,15.3,61,1.3,0
Hagrid,Week1,Day7,6,2,3503,7,47,29,0,12,0,15.3,59,2.7,0
Hagrid,Week1,Day7,7,0,2932,588,40,21,0,19,0,16.2,55,2.7,0
Hagrid,Week1,Day7,8,1,3128,214,145,99,0,12,0,16.8,56,1.8,0
Hagrid,Week1,Day7,9,111,2149,20,715,565,0,32,7,16.9,67,0,0.7
Hagrid,Week1,Day7,10,153,1560,13,781,988,0,97,8,18.1,65,0,1.6
Hagrid,Week1,Day7,11,160,1440,17,769,1115,0,97,2,19.1,63,0,0.9
Hagrid,Week1,Day7,12,14,2957,15,247,349,0,18,0,19.3,62,0,0.2
Hagrid,Week1,Day7,13,47,2446,32,522,487,0,64,2,19.6,62,0,0
Hagrid,Week1,Day7,14,3,3188,84,101,224,0,0,0,21.1,56,0,0
Hagrid,Week1,Day7,15,1,1533,1984,45,36,0,1,0,21.6,54,0.9,0
Hagrid,Week1,Day7,16,1,2352,1149,34,59,0,4,1,22,52,0.4,0
Hagrid,Week1,Day7,17,125,1326,232,267,1601,0,47,2,21.6,55,1.3,0
Hagrid,Week1,Day7,18,93,2145,9,282,1038,0,27,6,18.7,57,2.7,0
Hagrid,Week1,Day7,19,256,1757,16,454,1045,0,70,2,17.8,58,2.7,0
Hagrid,Week1,Day7,20,81,2382,19,690,410,0,14,4,17,58,2.2,0
Hagrid,Week1,Day7,21,2,3312,14,126,125,0,21,0,16.6,56,3.1,0
Hagrid,Week1,Day7,22,202,2508,71,334,401,0,83,1,16.6,55,3.1,0
Hagrid,Week1,Day7,23,397,1197,11,565,1150,0,269,11,16.5,57,3.1,0
Merry,Week1,Day1,0,3,2419,928,175,45,4,25,1,14.5,58,0,0
Merry,Week1,Day1,1,1,2632,874,41,40,0,9,3,13.9,59,0,0
Merry,Week1,Day1,2,3,3209,265,82,35,0,5,1,13.5,59,0,0
Merry,Week1,Day1,3,4,2035,1265,142,99,2,51,2,13.1,60,0,0
Merry,Week1,Day1,4,5,1858,1343,108,232,0,54,0,12.7,64,0,0
Merry,Week1,Day1,5,5,2165,1113,134,154,0,29,0,12.8,65,0,0
Merry,Week1,Day1,6,7,1417,1784,124,230,0,34,4,13.4,58,0,0
Merry,Week1,Day1,7,0,3238,308,19,34,0,0,1,17.2,52,0.4,0
Merry,Week1,Day1,8,152,1377,1395,329,168,14,161,4,19.9,53,1.8,0
Merry,Week1,Day1,9,54,1422,898,490,263,4,464,5,19.6,51,1.3,0
Merry,Week1,Day1,10,136,720,1294,631,486,14,300,19,20.9,47,1.3,0
Merry,Week1,Day1,11,49,1410,1261,366,253,7,252,2,21.9,46,1.8,0
Merry,Week1,Day1,12,69,2488,567,193,129,0,154,0,22.4,44,1.8,0
Merry,Week1,Day1,13,71,1829,1095,310,101,6,187,1,23.2,45,1.8,0
Merry,Week1,Day1,14,16,2091,1348,84,46,4,10,1,23.4,43,1.8,0
Merry,Week1,Day1,15,18,2103,1147,110,197,1,20,4,24.4,41,1.8,0
Merry,Week1,Day1,16,76,957,1944,246,160,6,203,8,24.6,36,1.8,0
Merry,Week1,Day1,17,2,2949,475,104,62,1,6,1,24.8,37,1.3,0
Merry,Week1,Day1,18,0,341,3193,29,33,0,2,2,24.6,39,0.9,0
Merry,Week1,Day1,19,0,2118,1420,31,31,0,0,0,23.5,47,1.3,0
Merry,Week1,Day1,20,58,1000,1907,257,158,12,205,3,19.5,54,1.8,0
Merry,Week1,Day1,21,173,1600,907,378,161,10,362,9,17.4,56,0.4,0
Merry,Week1,Day1,22,294,1037,832,494,628,2,299,14,16.4,56,0,0
Merry,Week1,Day1,23,3,1530,1725,243,63,5,31,0,15.6,56,0,0
Merry,Week1,Day2,0,1,737,2824,23,15,0,0,0,18.1,58,0,0
Merry,Week1,Day2,1,1,2771,784,22,20,0,2,0,18.1,58,0,0
Merry,Week1,Day2,2,24,1787,924,418,380,0,49,18,17.9,61,0,0
Merry,Week1,Day2,3,1,442,2937,134,74,1,10,1,17.7,61,0,0
Merry,Week1,Day2,4,17,2239,1047,202,86,4,5,0,17.1,61,0,0
Merry,Week1,Day2,5,51,960,1724,672,175,1,11,6,16.3,62,0,0
Merry,Week1,Day2,6,2,1889,1516,163,20,1,9,0,16.7,55,0,0
Merry,Week1,Day2,7,23,574,2727,117,135,0,8,16,19.6,53,0.9,0
Merry,Week1,Day2,8,140,92,1830,593,800,1,90,54,21,52,1.3,0
Merry,Week1,Day2,9,168,843,1017,621,341,30,571,9,20.7,52,2.7,0
Merry,Week1,Day2,10,71,699,2119,438,159,12,98,4,21.8,50,2.7,0
Merry,Week1,Day2,11,81,1158,435,887,558,2,473,6,23.6,48,2.7,0
Merry,Week1,Day2,12,7,961,2318,151,152,0,3,8,25.2,45,2.7,0
Merry,Week1,Day2,13,58,22,2745,519,235,0,14,7,26.1,45,2.7,0
Merry,Week1,Day2,14,63,745,1950,472,327,0,38,5,26.2,47,2.7,0
Merry,Week1,Day2,15,110,270,1878,690,419,5,216,12,26,46,2.2,0
Merry,Week1,Day2,16,1,915,2589,37,57,0,0,1,26.3,46,1.8,0
Merry,Week1,Day2,17,1,1103,2388,55,50,0,0,3,26.7,46,0.9,0.4
Merry,Week1,Day2,18,0,1394,2089,45,69,0,0,3,25,55,0.4,0
Merry,Week1,Day2,19,0,1213,2307,52,26,0,0,2,21.8,56,0.4,0
Merry,Week1,Day2,20,15,78,3025,323,143,1,14,1,21.2,56,0,0
Merry,Week1,Day2,21,21,161,2403,766,218,0,20,11,20.3,59,0,0.3
Merry,Week1,Day2,22,51,1654,1317,305,240,0,27,6,19.7,58,0,0.3
Merry,Week1,Day2,23,1,2145,1413,19,21,0,1,0,18.8,57,0,0.1
Merry,Week1,Day3,0,1,3185,209,112,93,0,0,0,17.4,56,1.8,0
Merry,Week1,Day3,1,1,3376,73,122,26,0,0,2,17.7,56,2.2,0
Merry,Week1,Day3,2,0,2905,529,93,71,0,2,0,17.6,55,2.2,0.2
Merry,Week1,Day3,3,31,1160,1912,346,136,1,8,6,17.3,57,2.2,0
Merry,Week1,Day3,4,6,1827,1588,119,41,12,2,5,17,55,1.8,0
Merry,Week1,Day3,5,2,2340,1150,85,13,10,0,0,17.2,54,1.8,0.2
Merry,Week1,Day3,6,9,1572,1382,148,314,24,144,7,17.6,56,1.8,0.1
Merry,Week1,Day3,7,94,492,2328,400,215,5,53,13,17.3,57,1.8,0
Merry,Week1,Day3,8,335,257,1203,640,903,4,163,95,17.7,55,1.8,0
Merry,Week1,Day3,9,36,18,2765,525,245,0,9,2,21.8,51,1.8,0
Merry,Week1,Day3,10,33,69,2573,565,340,0,14,6,22.7,47,1.8,0
Merry,Week1,Day3,11,27,1375,1583,323,281,1,8,2,24.2,44,1.3,0
Merry,Week1,Day3,12,10,1296,1936,162,192,0,0,4,26.4,42,1.3,0
Merry,Week1,Day3,13,54,362,1852,786,504,1,17,24,25.2,46,2.2,0
Merry,Week1,Day3,14,0,3328,233,22,17,0,0,0,23.6,48,1.8,0
Merry,Week1,Day3,15,21,2157,1123,141,133,5,7,13,22.9,52,1.8,0
Merry,Week1,Day3,16,5,352,3133,69,34,0,3,4,22.4,52,2.2,0
Merry,Week1,Day3,17,8,824,2345,294,105,5,14,5,21.7,55,1.3,0
Merry,Week1,Day3,18,30,369,2822,296,66,4,9,4,20.4,55,1.8,0.1
Merry,Week1,Day3,19,45,1194,1776,289,213,1,70,12,19.7,57,2.2,0.2
Merry,Week1,Day3,20,2,2102,978,257,257,0,3,1,18.7,56,2.2,0
Merry,Week1,Day3,21,7,2747,370,149,305,0,20,2,18.5,54,2.2,0.2
Merry,Week1,Day3,22,2,2800,675,48,70,0,4,1,18.1,54,2.2,0.4
Merry,Week1,Day3,23,3,2420,579,143,409,0,26,20,17.4,57,1.8,0
Merry,Week1,Day4,0,3,1848,1664,49,20,1,15,0,18.7,56,0.9,0
Merry,Week1,Day4,1,0,1387,1783,34,396,0,0,0,18.2,56,0.4,0
Merry,Week1,Day4,2,41,498,2343,352,230,34,98,4,18.4,55,0.4,0
Merry,Week1,Day4,3,0,0,3561,29,7,3,0,0,18.4,56,0,0
Merry,Week1,Day4,4,1,3252,219,102,23,0,0,3,18.3,57,0,0
Merry,Week1,Day4,5,0,362,3112,99,27,0,0,0,18.1,58,0,0
Merry,Week1,Day4,6,17,439,2809,148,153,0,25,9,18.5,53,0,0
Merry,Week1,Day4,7,41,712,1854,376,513,0,100,4,21,50,0,0
Merry,Week1,Day4,8,161,1435,956,234,500,5,291,18,23.3,49,0,0
Merry,Week1,Day4,9,128,260,1591,980,501,1,130,9,18.6,54,2.2,0
Merry,Week1,Day4,10,110,176,2437,399,377,4,82,15,19.4,52,2.2,0.1
Merry,Week1,Day4,11,94,510,2279,391,244,8,74,0,19.7,54,2.2,0
Merry,Week1,Day4,12,0,1271,2262,57,9,1,0,0,19.7,52,1.8,0
Merry,Week1,Day4,13,33,1064,2066,309,93,0,28,7,21,52,1.8,0
Merry,Week1,Day4,14,11,1879,1524,92,83,1,7,3,21.2,50,1.8,0
Merry,Week1,Day4,15,12,1256,1816,222,271,0,19,4,21.8,52,2.2,0
Merry,Week1,Day4,16,4,2273,990,159,171,1,2,0,21.1,51,2.2,0
Merry,Week1,Day4,17,1,3047,479,42,27,0,2,2,21.3,52,2.2,0
Merry,Week1,Day4,18,0,1581,1968,32,19,0,0,0,20.4,54,2.2,0
Merry,Week1,Day4,19,0,2374,1043,61,117,0,0,5,19.9,54,2.2,0
Merry,Week1,Day4,20,0,3309,106,61,120,2,2,0,19.4,55,2.7,0
Merry,Week1,Day4,21,71,331,2280,463,314,3,133,5,19.1,55,2.2,0
Merry,Week1,Day4,22,178,611,1609,522,513,6,149,12,18.9,55,2.2,0
Merry,Week1,Day4,23,0,2174,1355,64,6,0,0,1,18.9,56,1.8,0
Merry,Week1,Day5,0,0,3410,69,61,39,0,21,0,18.8,62,0.4,0
Merry,Week1,Day5,1,8,3300,2,52,201,0,37,0,18.5,63,0.4,0
Merry,Week1,Day5,2,0,3130,6,89,281,0,94,0,18.3,65,0.4,0
Merry,Week1,Day5,3,7,3238,160,116,74,0,5,0,18.4,65,0,0
Merry,Week1,Day5,4,9,2507,249,292,518,2,23,0,18.4,64,0,0
Merry,Week1,Day5,5,4,2828,479,153,130,4,2,0,18.2,63,0.4,0
Merry,Week1,Day5,6,0,1820,1653,46,80,0,1,0,18,64,0,0
Merry,Week1,Day5,7,3,2390,648,100,443,6,10,0,18.5,60,0,0
Merry,Week1,Day5,8,12,3143,243,42,157,0,1,2,19.6,54,0,0
Merry,Week1,Day5,9,20,1593,998,257,230,3,495,4,23.9,52,0.4,0.2
Merry,Week1,Day5,10,52,2302,518,200,195,1,330,2,23.9,55,0.4,0
Merry,Week1,Day5,11,55,1455,1229,353,123,5,375,5,23.5,49,0.4,0
Merry,Week1,Day5,12,96,1517,616,287,358,0,722,4,25.1,51,0.9,0
Merry,Week1,Day5,13,15,3009,87,79,267,0,142,1,26.7,47,0.9,0
Merry,Week1,Day5,14,0,2256,1300,13,24,0,6,1,27.4,48,0.9,0
Merry,Week1,Day5,15,2,3391,95,47,35,0,30,0,27.1,50,0.9,0
Merry,Week1,Day5,16,2,2531,906,87,51,0,20,3,27.3,49,2.2,0
Merry,Week1,Day5,17,7,3224,265,34,64,0,5,1,24.9,54,2.7,0
Merry,Week1,Day5,18,9,1624,1254,120,357,0,236,0,22.3,57,2.2,0
Merry,Week1,Day5,19,0,1621,1854,55,62,1,7,0,21,55,1.3,0
Merry,Week1,Day5,20,148,1931,485,203,324,1,495,13,20.3,56,0.9,0
Merry,Week1,Day5,21,208,1516,364,273,635,2,593,9,19.9,56,0,0.2
Merry,Week1,Day5,22,12,3264,166,79,64,0,15,0,19.7,59,0,0
Merry,Week1,Day5,23,0,3531,4,31,22,0,12,0,19.2,62,0.4,0
Merry,Week1,Day6,0,7,3272,18,48,197,0,57,1,16.8,68,0,0.3
Merry,Week1,Day6,1,57,2255,317,155,270,0,546,0,16.8,68,0,0
Merry,Week1,Day6,2,0,1374,2190,29,6,0,1,0,16.7,68,0,0.5
Merry,Week1,Day6,3,7,912,2150,83,213,0,233,2,16.7,68,0,2
Merry,Week1,Day6,4,20,2413,744,44,228,0,151,0,16.6,68,0.9,1.1
Merry,Week1,Day6,5,3,2336,976,158,99,0,16,12,15.8,68,1.8,0.3
Merry,Week1,Day6,6,0,2607,743,185,54,0,11,0,15.5,68,0.4,0.2
Merry,Week1,Day6,7,23,2554,357,193,173,0,299,1,15.9,68,0,0.1
Merry,Week1,Day6,8,28,2885,377,103,114,0,85,8,16.4,67,0,0.3
Merry,Week1,Day6,9,3,2048,1281,170,98,0,0,0,20.6,53,0,0.1
Merry,Week1,Day6,10,28,1606,1166,351,410,5,23,11,20.6,54,0,0.3
Merry,Week1,Day6,11,210,773,1078,378,277,5,860,19,20.6,55,0,0.5
Merry,Week1,Day6,12,24,2701,204,205,250,1,209,6,20.4,55,0.4,1.4
Merry,Week1,Day6,13,6,2905,248,109,256,0,76,0,19.9,56,0.4,2.8
Merry,Week1,Day6,14,6,2543,801,156,81,4,1,8,19.6,57,0,2.4
Merry,Week1,Day6,15,0,2991,496,46,51,7,8,1,19,61,0,1
Merry,Week1,Day6,16,3,2782,579,155,68,0,13,0,18.6,61,0,1.5
Merry,Week1,Day6,17,6,2511,626,107,305,1,43,1,18.3,64,0,0.6
Merry,Week1,Day6,18,63,2366,395,261,343,4,166,2,18.1,64,0,1.8
Merry,Week1,Day6,19,33,1882,732,261,581,5,93,13,17.7,64,0,2
Merry,Week1,Day6,20,16,1689,1113,75,424,0,282,1,17.3,66,0,0.8
Merry,Week1,Day6,21,1,3496,6,16,44,0,37,0,17.1,67,0,1
Merry,Week1,Day6,22,0,3564,4,13,7,0,12,0,17.1,68,0,1.9
