Cat_id,Timestamp,Week,Day,hour,Active,Lying,Sitting,Standing,Grooming,Littering,Eating,Scratching,Total,propActive,propLying,propSitting,propStanding,propGrooming,propLittering,propEating,propScratching,Barometer,Temperature,C_Tmean,Heat_Index,THW_Index,Humidity,C_RHmean,Wind_Speed,C_Wind_Speed,C_Rain
Cho,2022-12-17T01:00:00Z,Week1,Day5,1,0,1120,2345,75,59,0,1,0,3600,0,0.311111111111111,0.651388888888889,0.0208333333333333,0.0163888888888889,0,0.000277777777777778,0,1004.4,18.5,18.5,18.1,18.1,63,95,0.4,1.5,0
Cho,2022-12-17T02:00:00Z,Week1,Day5,2,0,3197,129,66,199,0,6,3,3600,0,0.888055555555556,0.0358333333333333,0.0183333333333333,0.0552777777777778,0,0.00166666666666667,0.000833333333333333,1004.2,18.3,18.6,17.9,17.9,65,94,0.4,1.1,0
Cho,2022-12-17T03:00:00Z,Week1,Day5,3,1209,826,455,399,496,3,196,16,3600,0.335833333333333,0.229444444444444,0.126388888888889,0.110833333333333,0.137777777777778,0.000833333333333333,0.0544444444444444,0.00444444444444444,1004.3,18.4,18.7,18.1,18.1,65,93,0,1.1,0
Cho,2022-12-17T04:00:00Z,Week1,Day5,4,1,1417,2093,53,22,1,7,6,3600,0.000277777777777778,0.393611111111111,0.581388888888889,0.0147222222222222,0.00611111111111111,0.000277777777777778,0.00194444444444444,0.00166666666666667,1004.1,18.4,18.2,18,18,64,94,0,0.9,0
Cho,2022-12-17T05:00:00Z,Week1,Day5,5,2,2514,472,135,454,0,23,0,3600,0.000555555555555556,0.698333333333333,0.131111111111111,0.0375,0.126111111111111,0,0.00638888888888889,0,1003.9,18.2,18.2,17.8,17.8,63,94,0.4,0.5,0
Cho,2022-12-17T06:00:00Z,Week1,Day5,6,2,3512,7,28,46,0,3,2,3600,0.000555555555555556,0.975555555555555,0.00194444444444444,0.00777777777777778,0.0127777777777778,0,0.000833333333333333,0.000555555555555556,1004.4,18,18.8,17.6,17.6,64,92,0,0.6,0
Cho,2022-12-17T07:00:00Z,Week1,Day5,7,1,3287,237,45,25,3,1,1,3600,0.000277777777777778,0.913055555555555,0.0658333333333333,0.0125,0.00694444444444444,0.000833333333333333,0.000277777777777778,0.000277777777777778,1005.2,18.5,19.6,18,18,60,89,0,0.3,0
Cho,2022-12-17T08:00:00Z,Week1,Day5,8,54,2742,419,219,117,5,41,3,3600,0.015,0.761666666666667,0.116388888888889,0.0608333333333333,0.0325,0.00138888888888889,0.0113888888888889,0.000833333333333333,1005.8,19.6,20.2,19,19,54,87,0,0.9,0
Cho,2022-12-16T09:00:00Z,Week1,Day5,9,32,1023,1585,358,386,3,195,18,3600,0.00888888888888889,0.284166666666667,0.440277777777778,0.0994444444444444,0.107222222222222,0.000833333333333333,0.0541666666666667,0.005,1002.9,23.9,22.4,24,24,52,81,0.4,1.3,0.2
Cho,2022-12-16T10:00:00Z,Week1,Day5,10,105,984,1665,253,278,6,302,7,3600,0.0291666666666667,0.273333333333333,0.4625,0.0702777777777778,0.0772222222222222,0.00166666666666667,0.0838888888888889,0.00194444444444444,1003.3,23.9,22.9,24,24,55,80,0.4,0.8,0
Cho,2022-12-16T11:00:00Z,Week1,Day5,11,158,880,1480,383,472,0,226,1,3600,0.0438888888888889,0.244444444444444,0.411111111111111,0.106388888888889,0.131111111111111,0,0.0627777777777778,0.000277777777777778,1002.2,23.5,23.6,23.4,23.4,49,78,0.4,2.2,0
Cho,2022-12-16T12:00:00Z,Week1,Day5,12,307,345,1297,615,642,1,389,4,3600,0.0852777777777778,0.0958333333333333,0.360277777777778,0.170833333333333,0.178333333333333,0.000277777777777778,0.108055555555556,0.00111111111111111,1002.4,25.1,25.3,25,25,51,74,0.9,2.5,0
Cho,2022-12-16T13:00:00Z,Week1,Day5,13,135,568,1654,431,427,0,384,1,3600,0.0375,0.157777777777778,0.459444444444444,0.119722222222222,0.118611111111111,0,0.106666666666667,0.000277777777777778,1002.3,26.7,25.7,26.6,26.6,47,73,0.9,2.4,0
Cho,2022-12-16T14:00:00Z,Week1,Day5,14,145,1094,1987,131,166,0,77,0,3600,0.0402777777777778,0.303888888888889,0.551944444444445,0.0363888888888889,0.0461111111111111,0,0.0213888888888889,0,1002.2,27.4,25.7,27.5,27.5,48,73,0.9,2.8,0
Cho,2022-12-16T15:00:00Z,Week1,Day5,15,1,517,2958,63,57,0,0,4,3600,0.000277777777777778,0.143611111111111,0.821666666666667,0.0175,0.0158333333333333,0,0,0.00111111111111111,1001.8,27.1,26.4,27.2,27.2,50,69,0.9,4.8,0
Cho,2022-12-16T16:00:00Z,Week1,Day5,16,3,598,2892,33,71,0,3,0,3600,0.000833333333333333,0.166111111111111,0.803333333333333,0.00916666666666667,0.0197222222222222,0,0.000833333333333333,0,1001.8,27.3,23.8,27.4,27.4,49,76,2.2,5,0
Cho,2022-12-16T17:00:00Z,Week1,Day5,17,36,218,2441,197,342,0,364,2,3600,0.01,0.0605555555555556,0.678055555555556,0.0547222222222222,0.095,0,0.101111111111111,0.000555555555555556,1002.2,24.9,21.6,25,25,54,84,2.7,4.3,0
Cho,2022-12-16T18:00:00Z,Week1,Day5,18,38,1051,1427,343,507,3,214,17,3600,0.0105555555555556,0.291944444444444,0.396388888888889,0.0952777777777778,0.140833333333333,0.000833333333333333,0.0594444444444445,0.00472222222222222,1002.8,22.3,20.4,22.1,22.1,57,88,2.2,3.5,0
Cho,2022-12-16T19:00:00Z,Week1,Day5,19,45,2066,858,218,205,1,207,0,3600,0.0125,0.573888888888889,0.238333333333333,0.0605555555555556,0.0569444444444445,0.000277777777777778,0.0575,0,1003.8,21,19.9,20.4,20.4,55,88,1.3,2.7,0
Cho,2022-12-16T20:00:00Z,Week1,Day5,20,16,2038,1167,171,147,0,61,0,3600,0.00444444444444444,0.566111111111111,0.324166666666667,0.0475,0.0408333333333333,0,0.0169444444444444,0,1004.4,20.3,19.7,19.8,19.8,56,91,0.9,1.3,0
Cho,2022-12-16T21:00:00Z,Week1,Day5,21,27,1805,1113,159,140,1,348,7,3600,0.0075,0.501388888888889,0.309166666666667,0.0441666666666667,0.0388888888888889,0.000277777777777778,0.0966666666666667,0.00194444444444444,1005,19.9,19.2,19.5,19.5,56,95,0,1.5,0.2
Cho,2022-12-16T22:00:00Z,Week1,Day5,22,0,904,2641,17,38,0,0,0,3600,0,0.251111111111111,0.733611111111111,0.00472222222222222,0.0105555555555556,0,0,0,1004.8,19.7,19,19.4,19.4,59,96,0,2.4,0
Cho,2022-12-16T23:00:00Z,Week1,Day5,23,1,500,3035,36,26,0,1,1,3600,0.000277777777777778,0.138888888888889,0.843055555555556,0.01,0.00722222222222222,0,0.000277777777777778,0.000277777777777778,1004.9,19.2,18.8,18.9,18.9,62,95,0.4,1.7,0
Cho,2022-12-18T00:00:00Z,Week1,Day6,0,3,3034,115,92,283,0,72,1,3600,0.000833333333333333,0.842777777777778,0.0319444444444444,0.0255555555555556,0.0786111111111111,0,0.02,0.000277777777777778,1003.1,16.8,16.8,16.4,16.4,68,98,0,0.1,0.3
Cho,2022-12-18T01:00:00Z,Week1,Day6,1,6,353,2882,133,199,6,21,0,3600,0.00166666666666667,0.0980555555555556,0.800555555555556,0.0369444444444444,0.0552777777777778,0.00166666666666667,0.00583333333333333,0,1002.4,16.8,16.9,16.4,16.4,68,98,0,0,0
Cho,2022-12-18T02:00:00Z,Week1,Day6,2,0,3578,1,4,17,0,0,0,3600,0,0.993888888888889,0.000277777777777778,0.00111111111111111,0.00472222222222222,0,0,0,1001.8,16.7,17,16.2,16.2,68,98,0,0,0.5
Cho,2022-12-18T03:00:00Z,Week1,Day6,3,3,3200,52,80,251,0,12,2,3600,0.000833333333333333,0.888888888888889,0.0144444444444444,0.0222222222222222,0.0697222222222222,0,0.00333333333333333,0.000555555555555556,1001.4,16.7,16.7,16.3,16.3,68,99,0,2,2
Cho,2022-12-18T04:00:00Z,Week1,Day6,4,8,2685,429,133,325,1,10,9,3600,0.00222222222222222,0.745833333333333,0.119166666666667,0.0369444444444444,0.0902777777777778,0.000277777777777778,0.00277777777777778,0.0025,1001.6,16.6,15.9,16.2,16.2,68,98,0.9,2.7,1.1
Cho,2022-12-18T05:00:00Z,Week1,Day6,5,2,3085,373,83,42,6,8,1,3600,0.000555555555555556,0.856944444444445,0.103611111111111,0.0230555555555556,0.0116666666666667,0.00166666666666667,0.00222222222222222,0.000277777777777778,1001.5,15.8,15.7,15.3,15.3,68,98,1.8,1.7,0.3
Cho,2022-12-18T06:00:00Z,Week1,Day6,6,1,1773,1618,80,95,6,26,1,3600,0.000277777777777778,0.4925,0.449444444444444,0.0222222222222222,0.0263888888888889,0.00166666666666667,0.00722222222222222,0.000277777777777778,1002.1,15.5,16.1,15,15,68,98,0.4,0.9,0.2
Cho,2022-12-18T07:00:00Z,Week1,Day6,7,156,1324,1042,263,604,0,208,3,3600,0.0433333333333333,0.367777777777778,0.289444444444444,0.0730555555555556,0.167777777777778,0,0.0577777777777778,0.000833333333333333,1002.5,15.9,16.5,15.4,15.4,68,97,0,1.1,0.1
Cho,2022-12-18T08:00:00Z,Week1,Day6,8,152,1259,833,648,451,2,231,24,3600,0.0422222222222222,0.349722222222222,0.231388888888889,0.18,0.125277777777778,0.000555555555555556,0.0641666666666667,0.00666666666666667,1003.2,16.4,16.9,15.9,15.9,67,96,0,1.1,0.3
Cho,2022-12-17T09:00:00Z,Week1,Day6,9,38,2106,482,394,397,6,171,6,3600,0.0105555555555556,0.585,0.133888888888889,0.109444444444444,0.110277777777778,0.00166666666666667,0.0475,0.00166666666666667,1005.4,20.6,20.3,19.9,19.9,53,87,0,0.7,0.1
Cho,2022-12-17T10:00:00Z,Week1,Day6,10,20,2589,208,258,301,1,222,1,3600,0.00555555555555556,0.719166666666667,0.0577777777777778,0.0716666666666667,0.0836111111111111,0.000277777777777778,0.0616666666666667,0.000277777777777778,1005.5,20.6,20.4,20,20,54,88,0,1.2,0.3
Cho,2022-12-17T11:00:00Z,Week1,Day6,11,145,1409,1294,288,211,1,252,0,3600,0.0402777777777778,0.391388888888889,0.359444444444444,0.08,0.0586111111111111,0.000277777777777778,0.07,0,1005.3,20.6,20.2,20,20,55,89,0,2,0.5
Cho,2022-12-17T12:00:00Z,Week1,Day6,12,29,1606,1520,232,128,4,81,0,3600,0.00805555555555556,0.446111111111111,0.422222222222222,0.0644444444444445,0.0355555555555556,0.00111111111111111,0.0225,0,1005.3,20.4,19.5,19.9,19.9,55,92,0.4,1.9,1.4
Cho,2022-12-17T13:00:00Z,Week1,Day6,13,6,3104,377,56,43,0,14,0,3600,0.00166666666666667,0.862222222222222,0.104722222222222,0.0155555555555556,0.0119444444444444,0,0.00388888888888889,0,1005.2,19.9,19.1,19.4,19.4,56,92,0.4,1.2,2.8
Cho,2022-12-17T14:00:00Z,Week1,Day6,14,3,2719,488,72,169,0,144,5,3600,0.000833333333333333,0.755277777777778,0.135555555555556,0.02,0.0469444444444444,0,0.04,0.00138888888888889,1005.2,19.6,18.4,19.1,19.1,57,95,0,1.2,2.4
Cho,2022-12-17T15:00:00Z,Week1,Day6,15,10,2755,439,108,271,0,17,0,3600,0.00277777777777778,0.765277777777778,0.121944444444444,0.03,0.0752777777777778,0,0.00472222222222222,0,1004.9,19,18.4,18.6,18.6,61,95,0,0.2,1
Cho,2022-12-17T16:00:00Z,Week1,Day6,16,0,3513,41,15,26,0,4,1,3600,0,0.975833333333333,0.0113888888888889,0.00416666666666667,0.00722222222222222,0,0.00111111111111111,0.000277777777777778,1004.1,18.6,18.3,18.1,18.1,61,95,0,1.5,1.5
Cho,2022-12-17T17:00:00Z,Week1,Day6,17,3,3302,201,25,60,0,9,0,3600,0.000833333333333333,0.917222222222222,0.0558333333333333,0.00694444444444444,0.0166666666666667,0,0.0025,0,1003.8,18.3,18.1,17.9,17.9,64,95,0,1.6,0.6
Cho,2022-12-17T18:00:00Z,Week1,Day6,18,14,2149,508,165,634,3,127,0,3600,0.00388888888888889,0.596944444444445,0.141111111111111,0.0458333333333333,0.176111111111111,0.000833333333333333,0.0352777777777778,0,1003.8,18.1,17.9,17.7,17.7,64,95,0,1,1.8
Cho,2022-12-17T19:00:00Z,Week1,Day6,19,7,813,2226,149,328,1,74,2,3600,0.00194444444444444,0.225833333333333,0.618333333333333,0.0413888888888889,0.0911111111111111,0.000277777777777778,0.0205555555555556,0.000555555555555556,1003.9,17.7,17.6,17.3,17.3,64,96,0,0.6,2
Cho,2022-12-17T20:00:00Z,Week1,Day6,20,14,1176,1811,171,340,0,88,0,3600,0.00388888888888889,0.326666666666667,0.503055555555556,0.0475,0.0944444444444444,0,0.0244444444444444,0,1004,17.3,17.3,16.9,16.9,66,97,0,0.8,0.8
Cho,2022-12-17T21:00:00Z,Week1,Day6,21,31,1462,1274,235,293,6,278,21,3600,0.00861111111111111,0.406111111111111,0.353888888888889,0.0652777777777778,0.0813888888888889,0.00166666666666667,0.0772222222222222,0.00583333333333333,1003.9,17.1,17.3,16.7,16.7,67,97,0,0.6,1
Cho,2022-12-17T22:00:00Z,Week1,Day6,22,55,1780,468,425,401,0,470,1,3600,0.0152777777777778,0.494444444444445,0.13,0.118055555555556,0.111388888888889,0,0.130555555555556,0.000277777777777778,1004.1,17.1,17,16.7,16.7,68,97,0,0.3,1.9
Cho,2022-12-17T23:00:00Z,Week1,Day6,23,1,1870,1653,52,21,0,3,0,3600,0.000277777777777778,0.519444444444445,0.459166666666667,0.0144444444444444,0.00583333333333333,0,0.000833333333333333,0,1003.5,17.1,16.9,16.7,16.7,67,97,0,0.2,0.5
Cho,2022-12-19T00:00:00Z,Week1,Day7,0,0,2422,1153,14,2,1,8,0,3600,0,0.672777777777778,0.320277777777778,0.00388888888888889,0.000555555555555556,0.000277777777777778,0.00222222222222222,0,1002.9,16.2,16,15.4,15.2,59,86,2.7,3.4,0.5
Cho,2022-12-19T01:00:00Z,Week1,Day7,1,75,1870,875,318,272,2,183,5,3600,0.0208333333333333,0.519444444444445,0.243055555555556,0.0883333333333333,0.0755555555555556,0.000555555555555556,0.0508333333333333,0.00138888888888889,1003.4,15.7,15.6,15,15,61,89,1.3,3.7,0.3
Cho,2022-12-19T02:00:00Z,Week1,Day7,2,19,2825,236,194,138,2,186,0,3600,0.00527777777777778,0.784722222222222,0.0655555555555556,0.0538888888888889,0.0383333333333333,0.000555555555555556,0.0516666666666667,0,1002.1,15.3,15.6,14.6,14.5,61,87,2.2,2.9,0.2
Cho,2022-12-19T03:00:00Z,Week1,Day7,3,2,518,2804,99,135,1,41,0,3600,0.000555555555555556,0.143888888888889,0.778888888888889,0.0275,0.0375,0.000277777777777778,0.0113888888888889,0,1002.5,15.3,15.4,14.5,14.5,61,88,0.9,3.8,0
Cho,2022-12-19T04:00:00Z,Week1,Day7,4,3,3038,208,157,132,0,62,0,3600,0.000833333333333333,0.843888888888889,0.0577777777777778,0.0436111111111111,0.0366666666666667,0,0.0172222222222222,0,1002,15.1,15.5,14.4,14.4,61,87,1.3,3.6,0.1
Cho,2022-12-19T05:00:00Z,Week1,Day7,5,1,1116,2263,143,68,7,2,0,3600,0.000277777777777778,0.31,0.628611111111111,0.0397222222222222,0.0188888888888889,0.00194444444444444,0.000555555555555556,0,1002.3,15.3,15.7,14.5,14.5,61,86,1.3,4.6,0
Cho,2022-12-19T06:00:00Z,Week1,Day7,6,1,3289,151,79,64,1,13,2,3600,0.000277777777777778,0.913611111111111,0.0419444444444444,0.0219444444444444,0.0177777777777778,0.000277777777777778,0.00361111111111111,0.000555555555555556,1002.1,15.3,16.4,14.5,14.2,59,82,2.7,4.8,0
Cho,2022-12-19T07:00:00Z,Week1,Day7,7,84,2721,181,222,249,2,121,20,3600,0.0233333333333333,0.755833333333333,0.0502777777777778,0.0616666666666667,0.0691666666666667,0.000555555555555556,0.0336111111111111,0.00555555555555556,1003,16.2,16.9,15.2,15.1,55,78,2.7,4.1,0
Cho,2022-12-19T08:00:00Z,Week1,Day7,8,346,840,1270,597,322,12,161,51,3599,0.0961378160600167,0.233398166157266,0.352875798833009,0.165879410947485,0.0894692970269519,0.00333425951653237,0.044734648513476,0.0141706029452626,1003.1,16.8,17.8,15.9,15.9,56,77,1.8,4,0
Cho,2022-12-18T09:00:00Z,Week1,Day7,9,134,2189,597,356,251,4,66,2,3599,0.0372325646012781,0.608224506807447,0.165879410947485,0.098916365657127,0.0697415948874687,0.00111141983884412,0.018338427340928,0.000555709919422062,1003.1,16.9,17.7,16.5,16.5,67,94,0,0.4,0.7
Cho,2022-12-18T10:00:00Z,Week1,Day7,10,17,1144,1311,364,619,2,143,0,3600,0.00472222222222222,0.317777777777778,0.364166666666667,0.101111111111111,0.171944444444444,0.000555555555555556,0.0397222222222222,0,1003.6,18.1,18.4,17.7,17.7,65,93,0,0.4,1.6
Cho,2022-12-18T11:00:00Z,Week1,Day7,11,136,726,1336,273,587,0,539,3,3600,0.0377777777777778,0.201666666666667,0.371111111111111,0.0758333333333333,0.163055555555556,0,0.149722222222222,0.000833333333333333,1003.1,19.1,18.8,18.8,18.8,63,92,0,1,0.9
Cho,2022-12-18T12:00:00Z,Week1,Day7,12,34,2354,121,150,453,0,477,11,3600,0.00944444444444444,0.653888888888889,0.0336111111111111,0.0416666666666667,0.125833333333333,0,0.1325,0.00305555555555556,1002.7,19.3,19.4,19,19,62,89,0,0.4,0.2
Cho,2022-12-18T13:00:00Z,Week1,Day7,13,16,1961,1336,120,131,0,36,0,3600,0.00444444444444444,0.544722222222222,0.371111111111111,0.0333333333333333,0.0363888888888889,0,0.01,0,1002.5,19.6,20.6,19.3,19.3,62,84,0,0.7,0
Cho,2022-12-18T14:00:00Z,Week1,Day7,14,0,1126,2429,32,13,0,0,0,3600,0,0.312777777777778,0.674722222222222,0.00888888888888889,0.00361111111111111,0,0,0,1002.4,21.1,21.1,20.6,20.6,56,81,0,2.9,0
Cho,2022-12-18T15:00:00Z,Week1,Day7,15,6,2114,1154,78,122,0,124,2,3600,0.00166666666666667,0.587222222222222,0.320555555555556,0.0216666666666667,0.0338888888888889,0,0.0344444444444444,0.000555555555555556,1002.3,21.6,20.6,21.1,21.1,54,84,0.9,2,0
Cho,2022-12-18T16:00:00Z,Week1,Day7,16,16,798,1826,323,488,1,140,8,3600,0.00444444444444444,0.221666666666667,0.507222222222222,0.0897222222222222,0.135555555555556,0.000277777777777778,0.0388888888888889,0.00222222222222222,1001.7,22,20.7,21.5,21.5,52,79,0.4,3.1,0
Cho,2022-12-18T17:00:00Z,Week1,Day7,17,22,1957,833,288,276,9,215,0,3600,0.00611111111111111,0.543611111111111,0.231388888888889,0.08,0.0766666666666667,0.0025,0.0597222222222222,0,1001.8,21.6,18.6,21.1,21.1,55,80,1.3,5.1,0
Cho,2022-12-18T18:00:00Z,Week1,Day7,18,53,2214,163,400,430,4,330,6,3600,0.0147222222222222,0.615,0.0452777777777778,0.111111111111111,0.119444444444444,0.00111111111111111,0.0916666666666667,0.00166666666666667,1001.9,18.7,18,18,18,57,82,2.7,5.4,0
Cho,2022-12-18T19:00:00Z,Week1,Day7,19,15,2736,403,201,196,0,48,1,3600,0.00416666666666667,0.76,0.111944444444444,0.0558333333333333,0.0544444444444444,0,0.0133333333333333,0.000277777777777778,1002.2,17.8,17.3,17.1,17.1,58,82,2.7,5.1,0
Cho,2022-12-18T20:00:00Z,Week1,Day7,20,102,1999,287,474,335,1,398,4,3600,0.0283333333333333,0.555277777777778,0.0797222222222222,0.131666666666667,0.0930555555555556,0.000277777777777778,0.110555555555556,0.00111111111111111,1002.8,17,17,16.2,16.2,58,79,2.2,5,0
Cho,2022-12-18T21:00:00Z,Week1,Day7,21,147,1871,543,427,320,0,288,4,3600,0.0408333333333333,0.519722222222222,0.150833333333333,0.118611111111111,0.0888888888888889,0,0.08,0.00111111111111111,1002.5,16.6,17,15.8,15.5,56,76,3.1,5,0
Cho,2022-12-18T22:00:00Z,Week1,Day7,22,7,2042,1083,146,285,2,34,1,3600,0.00194444444444444,0.567222222222222,0.300833333333333,0.0405555555555556,0.0791666666666667,0.000555555555555556,0.00944444444444444,0.000277777777777778,1003,16.6,16.9,15.7,15.4,55,76,3.1,5,0
Cho,2022-12-18T23:00:00Z,Week1,Day7,23,5,2155,949,127,318,0,45,1,3600,0.00138888888888889,0.598611111111111,0.263611111111111,0.0352777777777778,0.0883333333333333,0,0.0125,0.000277777777777778,1003,16.5,16.4,15.7,15.4,57,81,3.1,4,0
George,2022-12-13T00:00:00Z,Week1,Day1,0,69,2595,85,218,426,0,202,5,3600,0.0191666666666667,0.720833333333333,0.0236111111111111,0.0605555555555556,0.118333333333333,0,0.0561111111111111,0.00138888888888889,1011.2,14.5,13,13.7,13.7,58,95,0,0.6,0
George,2022-12-13T01:00:00Z,Week1,Day1,1,1,3367,23,172,23,0,14,0,3600,0.000277777777777778,0.935277777777778,0.00638888888888889,0.0477777777777778,0.00638888888888889,0,0.00388888888888889,0,1010.9,13.9,12.3,13.1,13.1,59,96,0,0.2,0
George,2022-12-13T02:00:00Z,Week1,Day1,2,2,3262,11,147,108,0,70,0,3600,0.000555555555555556,0.906111111111111,0.00305555555555556,0.0408333333333333,0.03,0,0.0194444444444444,0,1010.5,13.5,12,12.7,12.7,59,97,0,0.7,0
George,2022-12-13T03:00:00Z,Week1,Day1,3,0,3149,15,106,267,0,63,0,3600,0,0.874722222222222,0.00416666666666667,0.0294444444444444,0.0741666666666667,0,0.0175,0,1010.2,13.1,11.6,12.3,12.3,60,97,0,0.3,0
George,2022-12-13T04:00:00Z,Week1,Day1,4,22,2529,18,278,449,0,303,1,3600,0.00611111111111111,0.7025,0.005,0.0772222222222222,0.124722222222222,0,0.0841666666666667,0.000277777777777778,1010.2,12.7,11.8,12,12,64,98,0,0.5,0
George,2022-12-13T05:00:00Z,Week1,Day1,5,78,2936,21,214,252,0,95,4,3600,0.0216666666666667,0.815555555555556,0.00583333333333333,0.0594444444444445,0.07,0,0.0263888888888889,0.00111111111111111,1010.2,12.8,12.3,12.2,12.2,65,98,0,0.6,0
George,2022-12-13T06:00:00Z,Week1,Day1,6,1,2359,999,150,75,0,15,1,3600,0.000277777777777778,0.655277777777778,0.2775,0.0416666666666667,0.0208333333333333,0,0.00416666666666667,0.000277777777777778,1010.4,13.4,16.3,12.6,12.6,58,87,0,2.5,0
George,2022-12-13T07:00:00Z,Week1,Day1,7,6,2948,35,367,158,1,85,0,3600,0.00166666666666667,0.818888888888889,0.00972222222222222,0.101944444444444,0.0438888888888889,0.000277777777777778,0.0236111111111111,0,1010.5,17.2,18.9,16.3,16.3,52,75,0.4,4.5,0
George,2022-12-13T08:00:00Z,Week1,Day1,8,458,1053,42,757,714,1,543,32,3600,0.127222222222222,0.2925,0.0116666666666667,0.210277777777778,0.198333333333333,0.000277777777777778,0.150833333333333,0.00888888888888889,1010.1,19.9,20.5,19.3,19.3,53,73,1.8,4.8,0
George,2022-12-12T09:00:00Z,Week1,Day1,9,108,315,1869,814,335,0,133,26,3600,0.03,0.0875,0.519166666666667,0.226111111111111,0.0930555555555556,0,0.0369444444444444,0.00722222222222222,1009.7,19.6,20,18.9,18.9,51,70,1.3,3.9,0
George,2022-12-12T10:00:00Z,Week1,Day1,10,218,219,1297,833,745,0,207,81,3600,0.0605555555555556,0.0608333333333333,0.360277777777778,0.231388888888889,0.206944444444444,0,0.0575,0.0225,1009.7,20.9,20,19.9,19.9,47,70,1.3,4.1,0
George,2022-12-12T11:00:00Z,Week1,Day1,11,417,1043,504,324,916,1,384,11,3600,0.115833333333333,0.289722222222222,0.14,0.09,0.254444444444444,0.000277777777777778,0.106666666666667,0.00305555555555556,1009.5,21.9,21,21,21,46,69,1.8,4.1,0
George,2022-12-12T12:00:00Z,Week1,Day1,12,105,2116,104,361,742,0,165,7,3600,0.0291666666666667,0.587777777777778,0.0288888888888889,0.100277777777778,0.206111111111111,0,0.0458333333333333,0.00194444444444444,1009.4,22.4,21.5,21.7,21.7,44,67,1.8,3.9,0
George,2022-12-12T13:00:00Z,Week1,Day1,13,168,1635,374,630,569,2,194,28,3600,0.0466666666666667,0.454166666666667,0.103888888888889,0.175,0.158055555555556,0.000555555555555556,0.0538888888888889,0.00777777777777778,1009.5,23.2,21.5,22.7,22.7,45,66,1.8,3.7,0
George,2022-12-12T14:00:00Z,Week1,Day1,14,77,1830,533,503,541,0,102,14,3600,0.0213888888888889,0.508333333333333,0.148055555555556,0.139722222222222,0.150277777777778,0,0.0283333333333333,0.00388888888888889,1009.4,23.4,22.2,23,23,43,62,1.8,3.7,0
George,2022-12-12T15:00:00Z,Week1,Day1,15,82,2050,170,469,552,0,274,3,3600,0.0227777777777778,0.569444444444445,0.0472222222222222,0.130277777777778,0.153333333333333,0,0.0761111111111111,0.000833333333333333,1008.8,24.4,22.7,23.8,23.8,41,58,1.8,3.5,0
George,2022-12-12T16:00:00Z,Week1,Day1,16,134,2209,281,383,365,0,227,1,3600,0.0372222222222222,0.613611111111111,0.0780555555555556,0.106388888888889,0.101388888888889,0,0.0630555555555556,0.000277777777777778,1008.9,24.6,22.8,23.9,23.9,36,56,1.8,3,0
George,2022-12-12T17:00:00Z,Week1,Day1,17,90,2091,312,513,185,0,408,1,3600,0.025,0.580833333333333,0.0866666666666667,0.1425,0.0513888888888889,0,0.113333333333333,0.000277777777777778,1008.9,24.8,22.9,24.1,24.1,37,55,1.3,2.3,0
George,2022-12-12T18:00:00Z,Week1,Day1,18,2,3044,217,224,75,0,38,0,3600,0.000555555555555556,0.845555555555556,0.0602777777777778,0.0622222222222222,0.0208333333333333,0,0.0105555555555556,0,1009.4,24.6,21.7,23.9,23.9,39,60,0.9,2.4,0
George,2022-12-12T19:00:00Z,Week1,Day1,19,97,2612,108,299,200,0,279,5,3600,0.0269444444444444,0.725555555555556,0.03,0.0830555555555556,0.0555555555555556,0,0.0775,0.00138888888888889,1009.9,23.5,18.7,23.2,23.2,47,74,1.3,2.9,0
George,2022-12-12T20:00:00Z,Week1,Day1,20,10,2956,102,179,162,0,191,0,3600,0.00277777777777778,0.821111111111111,0.0283333333333333,0.0497222222222222,0.045,0,0.0530555555555556,0,1010.5,19.5,16.6,18.9,18.9,54,84,1.8,1.2,0
